Year,Economy,Economy Label,CargoType,CargoType Label,Metric tons in thousands,Metric tons in thousands Footnote,Metric tons in thousands Missing value
2005,162,"Christmas Island",12,"Other tanker trade loaded",0.002,"Majority reported mirror data",
2005,162,"Christmas Island",13,"Dry cargo loaded",98.466,"Majority reported mirror data",
2005,162,"Christmas Island",10,"Total goods loaded",98.468,"Majority reported mirror data",
2005,162,"Christmas Island",22,"Other tanker trade discharged",8.057,"Majority reported mirror data",
2005,162,"Christmas Island",23,"Dry cargo discharged",11.899,"Majority reported mirror data",
2005,162,"Christmas Island",20,"Total goods discharged",19.956,"Majority reported mirror data",
2005,162,"Christmas Island",30,"Freight loaded and discharged",118.424,,
2005,166,"Cocos (Keeling) Islands",12,"Other tanker trade loaded",0.005,"Majority reported mirror data",
2005,166,"Cocos (Keeling) Islands",13,"Dry cargo loaded",6.78,"Majority reported mirror data",
2005,166,"Cocos (Keeling) Islands",10,"Total goods loaded",6.785,"Majority reported mirror data",
2005,166,"Cocos (Keeling) Islands",22,"Other tanker trade discharged",5.799,"All reported mirror data",
2005,166,"Cocos (Keeling) Islands",23,"Dry cargo discharged",1.788,"All reported mirror data",
2005,166,"Cocos (Keeling) Islands",20,"Total goods discharged",7.587,"All reported mirror data",
2005,166,"Cocos (Keeling) Islands",30,"Freight loaded and discharged",14.372,,
2005,170,"Colombia",11,"Crude oil loaded",10053.184,"Majority reported mirror data",
2005,170,"Colombia",12,"Other tanker trade loaded",2548.076,"Majority reported mirror data",
2005,170,"Colombia",13,"Dry cargo loaded",63561.995,"Majority reported mirror data",
2005,170,"Colombia",10,"Total goods loaded",76163.256,"Majority reported mirror data",
2005,170,"Colombia",21,"Crude oil discharged",262.521,,
2005,170,"Colombia",22,"Other tanker trade discharged",1225.577,,
2005,170,"Colombia",23,"Dry cargo discharged",13638.925,,
2005,170,"Colombia",20,"Total goods discharged",15127.022,,
2005,170,"Colombia",30,"Freight loaded and discharged",91290.278,,
2005,174,"Comoros",12,"Other tanker trade loaded",0,"Majority reported mirror data",
2005,174,"Comoros",13,"Dry cargo loaded",9.94,"Majority reported mirror data",
2005,174,"Comoros",10,"Total goods loaded",9.941,"Majority reported mirror data",
2005,174,"Comoros",21,"Crude oil discharged",0.001,,
2005,174,"Comoros",22,"Other tanker trade discharged",17.48,,
2005,174,"Comoros",23,"Dry cargo discharged",159.919,,
2005,174,"Comoros",20,"Total goods discharged",177.4,,
2005,174,"Comoros",30,"Freight loaded and discharged",187.34,,
2005,178,"Congo",11,"Crude oil loaded",13949.344,"Majority reported mirror data",
2005,178,"Congo",12,"Other tanker trade loaded",589.447,"Majority reported mirror data",
2005,178,"Congo",13,"Dry cargo loaded",702.075,"Majority reported mirror data",
2005,178,"Congo",10,"Total goods loaded",15240.866,"Majority reported mirror data",
2005,178,"Congo",21,"Crude oil discharged",0.003,"Majority reported mirror data",
2005,178,"Congo",22,"Other tanker trade discharged",128.569,"Majority reported mirror data",
2005,178,"Congo",23,"Dry cargo discharged",1399.595,"Majority reported mirror data",
2005,178,"Congo",20,"Total goods discharged",1528.168,"Majority reported mirror data",
2005,178,"Congo",30,"Freight loaded and discharged",16769.034,,
2005,184,"Cook Islands",12,"Other tanker trade loaded",0.08,"Majority reported mirror data",
2005,184,"Cook Islands",13,"Dry cargo loaded",6.102,"Majority reported mirror data",
2005,184,"Cook Islands",10,"Total goods loaded",6.182,"Majority reported mirror data",
2005,184,"Cook Islands",22,"Other tanker trade discharged",3.908,"Majority reported mirror data",
2005,184,"Cook Islands",23,"Dry cargo discharged",34.713,"Majority reported mirror data",
2005,184,"Cook Islands",20,"Total goods discharged",38.621,"Majority reported mirror data",
2005,184,"Cook Islands",30,"Freight loaded and discharged",44.803,,
2005,188,"Costa Rica",11,"Crude oil loaded",0,"Majority reported mirror data",
2005,188,"Costa Rica",12,"Other tanker trade loaded",260.584,"Majority reported mirror data",
2005,188,"Costa Rica",13,"Dry cargo loaded",3559.686,"Majority reported mirror data",
2005,188,"Costa Rica",10,"Total goods loaded",3820.27,"Majority reported mirror data",
2005,188,"Costa Rica",21,"Crude oil discharged",580.668,"Majority reported mirror data",
2005,188,"Costa Rica",22,"Other tanker trade discharged",1539.597,"Majority reported mirror data",
2005,188,"Costa Rica",23,"Dry cargo discharged",3738.213,"Majority reported mirror data",
2005,188,"Costa Rica",20,"Total goods discharged",5858.477,"Majority reported mirror data",
2005,188,"Costa Rica",30,"Freight loaded and discharged",9678.747,,
2005,384,"Cote d'Ivoire",11,"Crude oil loaded",1413.633,"Majority reported mirror data",
2005,384,"Cote d'Ivoire",12,"Other tanker trade loaded",1547.243,"Majority reported mirror data",
2005,384,"Cote d'Ivoire",13,"Dry cargo loaded",2318.005,"Majority reported mirror data",
2005,384,"Cote d'Ivoire",10,"Total goods loaded",5278.881,"Majority reported mirror data",
2005,384,"Cote d'Ivoire",21,"Crude oil discharged",3930.805,,
2005,384,"Cote d'Ivoire",22,"Other tanker trade discharged",111.867,,
2005,384,"Cote d'Ivoire",23,"Dry cargo discharged",4066.939,,
2005,384,"Cote d'Ivoire",20,"Total goods discharged",8109.612,,
2005,384,"Cote d'Ivoire",30,"Freight loaded and discharged",13388.493,,
2005,191,"Croatia",11,"Crude oil loaded",9.69,"Majority reported mirror data",
2005,191,"Croatia",12,"Other tanker trade loaded",1155.38,"Majority reported mirror data",
2005,191,"Croatia",13,"Dry cargo loaded",5031.367,"Majority reported mirror data",
2005,191,"Croatia",10,"Total goods loaded",6196.437,"Majority reported mirror data",
2005,191,"Croatia",21,"Crude oil discharged",3625.058,,
2005,191,"Croatia",22,"Other tanker trade discharged",2230.367,,
2005,191,"Croatia",23,"Dry cargo discharged",7245.716,,
2005,191,"Croatia",20,"Total goods discharged",13101.141,,
2005,191,"Croatia",30,"Freight loaded and discharged",19297.578,,
2005,192,"Cuba",11,"Crude oil loaded",0.009,"Majority reported mirror data",
2005,192,"Cuba",12,"Other tanker trade loaded",47.126,"Majority reported mirror data",
2005,192,"Cuba",13,"Dry cargo loaded",2320.702,"Majority reported mirror data",
2005,192,"Cuba",10,"Total goods loaded",2367.836,"Majority reported mirror data",
2005,192,"Cuba",21,"Crude oil discharged",2224.222,"Majority reported mirror data",
2005,192,"Cuba",22,"Other tanker trade discharged",3305.554,"Majority reported mirror data",
2005,192,"Cuba",23,"Dry cargo discharged",3738.499,"Majority reported mirror data",
2005,192,"Cuba",20,"Total goods discharged",9268.275,"Majority reported mirror data",
2005,192,"Cuba",30,"Freight loaded and discharged",11636.111,,
2005,531,"Curacao",11,"Crude oil loaded",,,"Not applicable"
2005,531,"Curacao",12,"Other tanker trade loaded",,,"Not applicable"
2005,531,"Curacao",13,"Dry cargo loaded",,,"Not applicable"
2005,531,"Curacao",10,"Total goods loaded",,,"Not applicable"
2005,531,"Curacao",21,"Crude oil discharged",,,"Not applicable"
2005,531,"Curacao",22,"Other tanker trade discharged",,,"Not applicable"
2005,531,"Curacao",23,"Dry cargo discharged",,,"Not applicable"
2005,531,"Curacao",20,"Total goods discharged",,,"Not applicable"
2005,531,"Curacao",30,"Freight loaded and discharged",,,"Not applicable"
2005,196,"Cyprus",12,"Other tanker trade loaded",506.345,"Majority reported mirror data",
2005,196,"Cyprus",13,"Dry cargo loaded",1281.824,"Majority reported mirror data",
2005,196,"Cyprus",10,"Total goods loaded",1788.17,"Majority reported mirror data",
2005,196,"Cyprus",22,"Other tanker trade discharged",2545.051,,
2005,196,"Cyprus",23,"Dry cargo discharged",2787.888,,
2005,196,"Cyprus",20,"Total goods discharged",5332.939,,
2005,196,"Cyprus",30,"Freight loaded and discharged",7121.109,,
2005,203,"Czechia",11,"Crude oil loaded",56.776,"Majority reported mirror data",
2005,203,"Czechia",12,"Other tanker trade loaded",934.633,"Majority reported mirror data",
2005,203,"Czechia",13,"Dry cargo loaded",18518.014,"Majority reported mirror data",
2005,203,"Czechia",10,"Total goods loaded",19509.423,"Majority reported mirror data",
2005,203,"Czechia",21,"Crude oil discharged",7189.353,"Majority reported mirror data",
2005,203,"Czechia",22,"Other tanker trade discharged",2538.27,"Majority reported mirror data",
2005,203,"Czechia",23,"Dry cargo discharged",15348.421,"Majority reported mirror data",
2005,203,"Czechia",20,"Total goods discharged",25076.043,"Majority reported mirror data",
2005,203,"Czechia",30,"Freight loaded and discharged",44585.466,,
2005,408,"Dem. People's Rep. of Korea",12,"Other tanker trade loaded",50.406,"Majority reported mirror data",
2005,408,"Dem. People's Rep. of Korea",13,"Dry cargo loaded",2935.175,"Majority reported mirror data",
2005,408,"Dem. People's Rep. of Korea",10,"Total goods loaded",2985.582,"Majority reported mirror data",
2005,408,"Dem. People's Rep. of Korea",21,"Crude oil discharged",1221.102,"Majority reported mirror data",
2005,408,"Dem. People's Rep. of Korea",22,"Other tanker trade discharged",549.112,"Majority reported mirror data",
2005,408,"Dem. People's Rep. of Korea",23,"Dry cargo discharged",2879.367,"Majority reported mirror data",
2005,408,"Dem. People's Rep. of Korea",20,"Total goods discharged",4649.582,"Majority reported mirror data",
2005,408,"Dem. People's Rep. of Korea",30,"Freight loaded and discharged",7635.164,,
2005,180,"Dem. Rep. of the Congo",11,"Crude oil loaded",381.367,"Majority estimated",
2005,180,"Dem. Rep. of the Congo",12,"Other tanker trade loaded",49.751,"Majority estimated",
2005,180,"Dem. Rep. of the Congo",13,"Dry cargo loaded",457.942,"Majority estimated",
2005,180,"Dem. Rep. of the Congo",10,"Total goods loaded",889.059,"Majority estimated",
2005,180,"Dem. Rep. of the Congo",21,"Crude oil discharged",0.005,"Majority reported mirror data",
2005,180,"Dem. Rep. of the Congo",22,"Other tanker trade discharged",534.586,"Majority reported mirror data",
2005,180,"Dem. Rep. of the Congo",23,"Dry cargo discharged",832.491,"Majority reported mirror data",
2005,180,"Dem. Rep. of the Congo",20,"Total goods discharged",1367.083,"Majority reported mirror data",
2005,180,"Dem. Rep. of the Congo",30,"Freight loaded and discharged",2256.142,,
2005,208,"Denmark",11,"Crude oil loaded",14558.857,"Majority reported mirror data",
2005,208,"Denmark",12,"Other tanker trade loaded",5043.989,"Majority reported mirror data",
2005,208,"Denmark",13,"Dry cargo loaded",16668.248,"Majority reported mirror data",
2005,208,"Denmark",10,"Total goods loaded",36271.093,"Majority reported mirror data",
2005,208,"Denmark",21,"Crude oil discharged",2613.188,"Majority reported mirror data",
2005,208,"Denmark",22,"Other tanker trade discharged",7081.201,"Majority reported mirror data",
2005,208,"Denmark",23,"Dry cargo discharged",25436.773,"Majority reported mirror data",
2005,208,"Denmark",20,"Total goods discharged",35131.162,"Majority reported mirror data",
2005,208,"Denmark",30,"Freight loaded and discharged",71402.256,,
2005,262,"Djibouti",11,"Crude oil loaded",0.004,"Majority estimated",
2005,262,"Djibouti",12,"Other tanker trade loaded",3.692,"Majority estimated",
2005,262,"Djibouti",13,"Dry cargo loaded",101.9,"Majority estimated",
2005,262,"Djibouti",10,"Total goods loaded",105.596,"Majority estimated",
2005,262,"Djibouti",21,"Crude oil discharged",0.287,"Majority reported mirror data",
2005,262,"Djibouti",22,"Other tanker trade discharged",67.108,"Majority reported mirror data",
2005,262,"Djibouti",23,"Dry cargo discharged",707.327,"Majority reported mirror data",
2005,262,"Djibouti",20,"Total goods discharged",774.721,"Majority reported mirror data",
2005,262,"Djibouti",30,"Freight loaded and discharged",880.317,,
2005,212,"Dominica",12,"Other tanker trade loaded",0.151,"Majority reported mirror data",
2005,212,"Dominica",13,"Dry cargo loaded",116.483,"Majority reported mirror data",
2005,212,"Dominica",10,"Total goods loaded",116.634,"Majority reported mirror data",
2005,212,"Dominica",22,"Other tanker trade discharged",91.83,,
2005,212,"Dominica",23,"Dry cargo discharged",96.413,,
2005,212,"Dominica",20,"Total goods discharged",188.243,,
2005,212,"Dominica",30,"Freight loaded and discharged",304.877,,
2005,214,"Dominican Republic",12,"Other tanker trade loaded",121.157,"Majority reported mirror data",
2005,214,"Dominican Republic",13,"Dry cargo loaded",2311.57,"Majority reported mirror data",
2005,214,"Dominican Republic",10,"Total goods loaded",2432.727,"Majority reported mirror data",
2005,214,"Dominican Republic",21,"Crude oil discharged",1928.673,"Majority reported mirror data",
2005,214,"Dominican Republic",22,"Other tanker trade discharged",2520.657,"Majority reported mirror data",
2005,214,"Dominican Republic",23,"Dry cargo discharged",6145.695,"Majority reported mirror data",
2005,214,"Dominican Republic",20,"Total goods discharged",10595.026,"Majority reported mirror data",
2005,214,"Dominican Republic",30,"Freight loaded and discharged",13027.753,,
2005,218,"Ecuador",11,"Crude oil loaded",17421.703,"Majority reported mirror data",
2005,218,"Ecuador",12,"Other tanker trade loaded",1523.289,"Majority reported mirror data",
2005,218,"Ecuador",13,"Dry cargo loaded",3976.776,"Majority reported mirror data",
2005,218,"Ecuador",10,"Total goods loaded",22921.767,"Majority reported mirror data",
2005,218,"Ecuador",21,"Crude oil discharged",0,"Majority reported mirror data",
2005,218,"Ecuador",22,"Other tanker trade discharged",1079.647,"Majority reported mirror data",
2005,218,"Ecuador",23,"Dry cargo discharged",5404.353,"Majority reported mirror data",
2005,218,"Ecuador",20,"Total goods discharged",6484.001,"Majority reported mirror data",
2005,218,"Ecuador",30,"Freight loaded and discharged",29405.768,,
2005,818,"Egypt",11,"Crude oil loaded",3125.305,"Majority reported mirror data",
2005,818,"Egypt",12,"Other tanker trade loaded",11263.647,"Majority reported mirror data",
2005,818,"Egypt",13,"Dry cargo loaded",13302.994,"Majority reported mirror data",
2005,818,"Egypt",10,"Total goods loaded",27691.945,"Majority reported mirror data",
2005,818,"Egypt",21,"Crude oil discharged",2041.805,,
2005,818,"Egypt",22,"Other tanker trade discharged",3623.994,,
2005,818,"Egypt",23,"Dry cargo discharged",19118.55,,
2005,818,"Egypt",20,"Total goods discharged",24784.349,,
2005,818,"Egypt",30,"Freight loaded and discharged",52476.294,,
2005,222,"El Salvador",12,"Other tanker trade loaded",107.289,"Majority reported mirror data",
2005,222,"El Salvador",13,"Dry cargo loaded",1099.651,"Majority reported mirror data",
2005,222,"El Salvador",10,"Total goods loaded",1206.94,"Majority reported mirror data",
2005,222,"El Salvador",21,"Crude oil discharged",825.902,,
2005,222,"El Salvador",22,"Other tanker trade discharged",1289.773,,
2005,222,"El Salvador",23,"Dry cargo discharged",2524.085,,
2005,222,"El Salvador",20,"Total goods discharged",4639.76,,
2005,222,"El Salvador",30,"Freight loaded and discharged",5846.7,,
2005,226,"Equatorial Guinea",11,"Crude oil loaded",16458.981,"Majority reported mirror data",
2005,226,"Equatorial Guinea",12,"Other tanker trade loaded",835.238,"Majority reported mirror data",
2005,226,"Equatorial Guinea",13,"Dry cargo loaded",194.564,"Majority reported mirror data",
2005,226,"Equatorial Guinea",10,"Total goods loaded",17488.783,"Majority reported mirror data",
2005,226,"Equatorial Guinea",21,"Crude oil discharged",0,"Majority reported mirror data",
2005,226,"Equatorial Guinea",22,"Other tanker trade discharged",203.047,"Majority reported mirror data",
2005,226,"Equatorial Guinea",23,"Dry cargo discharged",345.686,"Majority reported mirror data",
