"idper","yearq","year","ager","sex","hispanic","race","race_ethnicity","hincome1","hincome2","marital","popsize","region","msa","locality","educatn1","educatn2","veteran","citizen","newcrime","newoff","seriousviolent","notify","vicservices","locationr","direl","weapon","weapcat","injury","serious","treatment","offenderage","offendersex","offtracenew","wgtviccy","series","newwgt"
"303947168402375556326412501","2019.1","2019","6","1","2","1","1","5","2","4","0","4","2","-1","5","6","1","1","1","4","2","1","1","1","3","2","0","0","1","0","4","2","1","829.33395","1","829.33395"
"303947469968378856322113501","2019.1","2019","4","1","1","1","6","7","4","4","1","4","2","-1","5","8","1","1","1","4","2","1","2","3","4","2","0","0","1","0","4","1","1","975.16385","1","975.16385"
"304406023302761756567433501","2019.1","2019","3","2","2","1","1","7","3","1","5","2","1","-1","5","7","0","1","1","1","1","2","2","3","4","2","0","0","1","0","4","1","1","2543.21051","1","2543.21051"
"304406023302761756567433501","2019.1","2019","3","2","2","1","1","7","3","1","5","2","1","-1","5","7","0","1","1","1","1","2","2","3","4","2","0","0","1","0","4","1","1","2543.21051","1","2543.21051"
"304421190813666956368922601","2019.1","2019","4","2","2","1","1","6","3","1","4","4","1","-1","5","7","0","2","1","2","1","2","2","3","4","1","2","0","1","0","3","1","1","3003.56999","1","3003.56999"
"304421190813666956368922601","2019.1","2019","4","2","2","1","1","6","3","1","4","4","1","-1","5","7","0","2","1","4","2","2","2","3","4","2","0","0","1","0","4","2","1","3003.56999","1","3003.56999"
"304421190813666956368922601","2019.1","2019","4","2","2","1","1","6","3","1","4","4","1","-1","5","7","0","2","1","4","2","2","2","3","4","3","5","0","1","0","4","1","6","3003.56999","1","3003.56999"
"304442418452653256825713601","2019.1","2019","5","1","2","1","1","7","3","2","0","2","2","-1","4","4","0","1","1","3","1","2","2","1","4","1","1","0","1","0","4","1","1","2169.839100003","1","2169.839100003"
"304442418452653256825713601","2019.1","2019","5","1","2","1","1","7","3","2","0","2","2","-1","4","4","0","1","1","3","1","2","2","1","4","1","1","0","1","0","4","1","1","2169.839100003","1","2169.839100003"
"304444029213953258449432602","2019.1","2019","2","1","2","1","1","2","1","1","1","2","1","-1","4","5","0","1","1","4","2","2","2","2","4","2","0","1","3","1","3","1","1","1929.70635","1","1929.70635"
"304449138402934856825311501","2019.1","2019","3","2","2","1","1","7","3","2","1","2","3","-1","5","7","0","1","1","4","2","1","2","5","3","2","0","0","1","0","4","1","1","1285.76032","2","7714.56192"
"304449465813653956822122501","2019.1","2019","4","2","2","2","2","3","1","1","1","2","2","-1","4","5","0","1","1","4","2","2","2","1","4","2","0","0","1","0","1","1","2","787.22825","1","787.22825"
"304454390868054356361213501","2019.1","2019","4","1","1","1","6","5","2","2","2","2","2","-1","3","3","0","3","1","3","1","2","3","3","4","1","2","1","2","1","3","1","6","3001.587","1","3001.587"
"304454413316789356365711501","2019.1","2019","4","1","2","1","1","7","4","2","0","2","2","-1","5","7","0","1","1","3","1","2","2","3","3","1","2","0","1","0","4","1","1","2341.87289","1","2341.87289"
"304457522519211756497433601","2019.1","2019","2","1","2","3","3","7","3","1","2","4","1","-1","5","6","0","1","1","3","1","1","2","3","4","1","3","0","1","0","4","1","1","3249.64001","1","3249.64001"
"304459526519195556497422502","2019.1","2019","3","1","2","1","1","6","3","1","1","2","2","-1","4","5","0","1","1","4","2","2","2","3","3","2","0","0","1","0","4","1","1","1442.63479","1","1442.63479"
"304472139249442756445313501","2019.1","2019","5","2","2","1","1","2","1","4","1","2","2","-1","5","7","0","1","1","4","2","2","2","4","4","2","0","0","1","0","2","2","1","2029.60921","1","2029.60921"
"304474138419525356325311601","2019.1","2019","6","1","2","1","1","3","1","2","1","4","3","-1","4","5","1","1","1","3","1","1","2","1","3","1","1","0","1","0","4","1","1","5893.9761","1","5893.9761"
"304476135819699556455313502","2019.1","2019","5","2","2","1","1","5","2","2","4","4","1","-1","5","6","0","1","1","4","2","2","2","4","3","2","0","0","1","0","1","1","7","2922.58775","2","29225.8775"
"304482410352050256365712501","2019.1","2019","5","1","2","1","1","6","3","4","1","2","1","-1","5","7","0","1","1","4","2","2","2","3","4","2","0","0","1","0","3","1","1","808.37178","1","808.37178"
"304485391516355056381212501","2019.1","2019","5","1","2","5","5","2","1","2","1","4","3","-1","4","4","0","1","1","4","2","2","2","2","3","3","5","0","1","0","4","1","1","6851.85573","2","68518.5573"
"304485391516355056381212502","2019.1","2019","4","2","2","1","1","2","1","2","1","4","3","-1","4","5","0","1","1","3","1","2","2","1","3","1","2","1","3","2","4","1","1","6358.99245","1","6358.99245"
"304487416513321356325711603","2019.1","2019","3","2","2","1","1","7","4","2","1","4","2","-1","5","8","0","1","1","1","1","1","2","5","3","2","0","0","1","0","4","1","2","1134.36367","1","1134.36367"
"304488022546451756387412501","2019.1","2019","2","1","2","1","1","7","4","1","5","4","1","-1","4","4","1","1","1","4","2","2","2","3","5","2","0","0","1","0","4","1","5","3848.71943","2","38487.1943"
"304819399916577556361222601","2019.1","2019","6","2","2","2","2","2","1","1","1","3","1","-1","4","4","0","1","1","4","2","1","2","5","4","2","0","0","1","0","3","3","2","1459.77565","1","1459.77565"
"304825136502342056455342501","2019.1","2019","3","1","1","5","6","2","1","1","1","4","1","-1","5","6","0","1","1","3","1","1","2","1","3","1","1","0","1","0","3","1","1","4408.79397","1","4408.79397"
"304835520824560756347421501","2019.1","2019","4","2","2","2","2","7","3","1","4","3","1","-1","4","5","0","1","1","4","2","2","2","3","3","2","0","0","1","0","3","2","1","2120.09629","2","14840.67403"
"304839161502921256446411501","2019.1","2019","5","1","2","1","1","6","3","1","1","3","1","-1","5","6","0","1","1","4","2","2","2","3","5","3","5","0","1","0","5","1","2","953.30096","1","953.30096"
"304850192516561556348911601","2019.1","2019","4","1","2","1","1","6","3","2","0","1","2","-1","5","6","1","1","1","4","2","2","2","3","4","2","0","0","1","0","3","2","1","3277.94012","1","3277.94012"
"304872681539395856448513603","2019.1","2019","2","1","1","1","6","7","3","1","1","1","1","-1","4","5","0","1","1","4","2","2","2","3","4","3","5","0","1","0","4","1","1","9902.15758","1","9902.15758"
"306007191519534156457611501","2019.1","2019","3","1","2","1","1","5","2","4","5","4","1","-1","5","8","98","1","1","4","2","2","2","3","4","2","0","0","1","0","4","2","2","2850.48716","1","2850.48716"
"306009356552895156595711601","2019.1","2019","3","2","2","1","1","7","3","1","5","4","1","-1","5","7","0","1","1","3","1","1","2","3","4","1","1","0","1","0","4","1","2","2528.80815","1","2528.80815"
"306011190852450756388921601","2019.1","2019","3","1","2","1","1","6","3","2","0","4","2","-1","5","6","0","1","1","3","1","1","2","3","4","1","2","0","1","0","4","1","6","2811.23893","1","2811.23893"
"306011190852450756388921601","2019.1","2019","3","1","2","1","1","6","3","2","0","4","2","-1","5","6","0","1","1","4","2","1","2","3","4","2","0","1","3","2","3","1","6","2811.23893","1","2811.23893"
"306014130341489556445312601","2019.1","2019","4","1","2","1","1","7","5","1","1","4","1","-1","5","8","0","1","1","4","2","2","2","3","5","2","0","0","1","0","98","1","7","2605.22193","1","2605.22193"
"306014130341489556445312601","2019.1","2019","4","1","2","1","1","7","5","1","1","4","1","-1","5","8","0","1","1","4","2","2","2","3","5","2","0","0","1","0","98","1","7","2605.22193","1","2605.22193"
"306028191516921456448921505","2019.1","2019","4","1","2","1","1","3","1","2","4","1","1","-1","4","4","0","3","1","3","1","1","2","3","4","1","1","1","3","1","4","1","2","2428.0001","1","2428.0001"
"306028520841927856447413502","2019.1","2019","4","2","2","4","4","7","5","2","0","1","2","-1","5","7","0","2","1","4","2","1","2","5","3","2","0","0","1","0","3","1","1","2477.18111","2","24771.8111"
"306043521502885956347421501","2019.1","2019","4","2","2","1","1","5","2","4","1","4","2","-1","5","6","0","1","1","4","2","1","2","4","3","2","0","0","1","0","1","1","2","3013.13323","1","3013.13323"
"306043521502885956347421501","2019.1","2019","4","2","2","1","1","5","2","4","1","4","2","-1","5","6","0","1","1","4","2","2","2","4","3","2","0","0","1","0","2","1","1","3013.13323","1","3013.13323"
"306047162541871656326412501","2019.1","2019","6","1","2","1","1","7","5","4","5","4","1","-1","5","7","0","1","1","4","2","2","2","3","4","2","0","0","1","0","3","2","1","2752.98622","1","2752.98622"
"306047528482529356327411601","2019.1","2019","5","2","2","1","1","3","1","4","0","4","3","-1","5","7","0","1","1","4","2","1","2","1","4","2","0","0","1","0","4","1","1","5184.50056","1","5184.50056"
"306062162546803856496441503","2019.1","2019","2","1","2","1","1","5","2","1","2","4","2","-1","4","5","0","1","1","4","2","2","2","3","4","2","0","0","1","0","3","1","6","5430.23278","1","5430.23278"
"306062199268738956498923501","2019.1","2019","3","1","1","1","6","7","4","1","2","4","2","-1","5","6","0","1","1","3","1","1","2","1","4","1","1","0","1","0","5","3","6","5158.84093","1","5158.84093"
"306064162549887256346422501","2019.1","2019","3","2","2","2","2","2","1","2","3","2","1","-1","4","5","0","3","1","4","2","1","2","2","3","2","0","1","3","2","3","1","2","3295.78874","1","3295.78874"
"306071460313511356362111601","2019.1","2019","4","1","1","1","6","7","3","2","1","4","2","-1","5","6","0","1","1","4","2","1","2","4","3","2","0","1","3","2","2","1","6","4201.69989","1","4201.69989"
"306071460368511756362131601","2019.1","2019","2","1","2","2","2","1","1","1","3","4","1","-1","4","5","0","1","1","3","1","2","2","3","3","1","1","0","1","0","2","1","2","4373.44082","1","4373.44082"
"306071460368511756362131601","2019.1","2019","2","1","2","2","2","1","1","1","3","4","1","-1","4","5","0","1","1","3","1","2","2","3","4","1","1","0","1","0","3","1","2","4373.44082","1","4373.44082"
"306071460368511756362131602","2019.1","2019","2","2","2","2","2","1","1","1","3","4","1","-1","4","5","0","1","1","4","2","1","2","2","4","2","0","0","1","0","98","3","6","5734.37082","1","5734.37082"
"306071460368511756362131602","2019.1","2019","2","2","2","2","2","1","1","1","3","4","1","-1","4","5","0","1","1","3","1","2","2","3","4","1","1","0","1","0","98","3","2","5734.37082","1","5734.37082"
"306079193313989056568911602","2019.1","2019","4","1","2","1","1","7","4","2","2","4","2","-1","5","8","0","1","1","4","2","2","2","5","5","2","0","0","1","0","98","4","7","2967.54204","1","2967.54204"
"306079353302558056567611501","2019.1","2019","6","2","2","1","1","5","2","3","1","4","1","-1","5","6","0","2","1","2","1","1","1","1","3","3","5","0","1","0","4","2","1","2392.8826","1","2392.8826"
"306085131519430656385322601","2019.1","2019","3","2","2","1","1","6","3","2","2","2","2","-1","5","7","0","1","1","4","2","1","2","3","4","3","5","0","1","0","3","2","2","4839.72112","1","4839.72112"
"306085410834209456385711601","2019.1","2019","5","2","2","1","1","3","1","3","3","2","1","-1","5","7","1","1","1","3","1","1","2","1","3","1","1","1","3","1","4","2","1","2386.1178","1","2386.1178"
"307236413352899956595713501","2019.1","2019","6","1","2","1","1","5","2","4","0","3","2","-1","4","5","1","1","1","2","1","1","2","1","4","1","2","1","3","2","98","1","1","1132.55344","1","1132.55344"
"307275022513134756349411603","2019.1","2019","1","1","2","1","1","7","5","1","1","2","2","-1","3","3","-1","1","1","4","2","2","2","4","3","2","0","0","1","0","2","1","1","1274.98353","1","1274.98353"
"307275689219131356348512505","2019.1","2019","3","2","2","1","1","7","3","1","1","2","2","-1","5","6","0","1","1","4","2","2","1","4","3","2","0","0","1","0","1","1","2","1331.99519","1","1331.99519"
"307278026532674356499421501","2019.1","2019","2","2","2","2","2","6","3","1","2","2","1","-1","5","6","0","1","1","4","2","2","2","5","4","2","0","0","1","0","4","2","2","1170.91522","1","1170.91522"
"307280165841666156366432601","2019.1","2019","3","2","2","1","1","3","1","1","3","2","1","-1","5","6","0","1","1","1","1","2","2","3","4","2","0","0","1","0","4","1","1","831.65562","1","831.65562"
"307283463332089258592141501","2019.1","2019","2","1","1","1","6","3","1","1","3","2","1","-1","5","6","0","1","1","4","2","2","2","3","4","2","0","0","1","0","3","1","1","679.48626","1","679.48626"
"307290680319699956458532501","2019.1","2019","6","2","2","1","1","6","3","4","3","2","1","-1","5","8","0","1","1","4","2","2","2","3","4","3","5","0","1","0","3","1","2","628.98185","1","628.98185"
"309206390332383156561211502","2019.1","2019","1","2","2","1","1","5","2","1","1","3","3","-1","4","4","-1","1","1","3","1","1","2","1","2","1","3","1","3","1","4","3","1","5447.4075","1","5447.4075"
"309219413313848356365711501","2019.1","2019","3","1","2","1","1","5","2","2","0","4","3","-1","4","4","0","1","1","2","1","2","2","1","5","2","0","0","1","0","98","4","7","7610.82828","1","7610.82828"
"309221390334022356361211604","2019.1","2019","1","1","2","2","2","6","3","1","5","1","1","-1","4","4","-1","1","1","4","2","2","2","4","4","2","0","0","1","0","2","1","2","8252.674660001","1","8252.674660001"
"309221390334022356361211604","2019.1","2019","1","1","2","2","2","6","3","1","5","1","1","-1","4","4","-1","1","1","4","2","2","2","4","3","2","0","0","1","0","2","1","2","8252.674660001","1","8252.674660001"
"309221390334022356361211605","2019.1","2019","1","1","2","2","2","6","3","1","5","1","1","-1","4","4","-1","1","1","4","2","2","2","3","4","2","0","1","3","1","2","1","2","8252.674660001","1","8252.674660001"
"309248139233724356445332601","2019.1","2019","2","2","1","1","6","3","1","1","1","3","2","-1","5","6","0","1","1","3","1","1","2","5","4","1","3","1","3","2","4","2","1","3673.5467","1","3673.5467"
"309253160339908356566411501","2019.1","2019","5","1","2","2","2","4","2","2","0","1","2","-1","4","5","0","1","1","4","2","1","2","1","2","2","0","0","1","0","4","1","2","1955.68764","1","1955.68764"
"309269020399554356569422601","2019.1","2019","2","1","2","1","1","4","2","1","1","3","2","-1","4","5","0","1","1","2","1","2","2","5","4","2","0","0","1","0","4","1","1","4051.27874","1","4051.27874"
"309269468432381056562112601","2019.1","2019","5","2","2","1","1","4","2","1","5","3","1","-1","5","7","0","1","1","4","2","1","2","3","4","2","0","1","3","1","98","4","7","4434.27559","1","4434.27559"
"309273020816668056369411601","2019.1","2019","3","1","2","1","1","4","2","2","1","3","2","-1","4","5","0","1","1","3","1","1","2","3","4","1","1","1","2","2","4","1","1","1352.63126","1","1352.63126"
"309276462552167656452112501","2019.1","2019","6","1","2","1","1","3","1","1","1","1","2","-1","5","8","0","1","1","4","2","2","2","1","3","2","0","0","1","0","4","1","2","1893.36376","1","1893.36376"
"309280160393579556366413603","2019.1","2019","2","2","2","1","1","6","3","1","1","3","2","-1","5","6","0","1","1","1","1","2","2","3","3","3","5","1","4","1","3","1","1","6554.41126","1","6554.41126"
"309280160393579556366413603","2019.1","2019","2","2","2","1","1","6","3","1","1","3","2","-1","5","6","0","1","1","1","1","2","2","3","3","2","0","1","4","1","3","1","1","6554.41126","1","6554.41126"
"309280160393579556366413603","2019.1","2019","2","2","2","1","1","6","3","1","1","3","2","-1","5","6","0","1","1","1","1","2","2","3","3","2","0","1","4","1","3","1","1","6554.41126","1","6554.41126"
"309280160393579556366413603","2019.1","2019","2","2","2","1","1","6","3","1","1","3","2","-1","5","6","0","1","1","1","1","2","2","3","3","2","0","1","4","1","3","1","1","6554.41126","1","6554.41126"
"309280160393579556366413603","2019.1","2019","2","2","2","1","1","6","3","1","1","3","2","-1","5","6","0","1","1","1","1","2","2","3","3","2","0","1","4","1","3","1","1","6554.41126","1","6554.41126"
"309280680849787156368531501","2019.1","2019","4","1","2","1","1","7","4","5","4","3","1","-1","5","7","1","1","1","4","2","1","2","3","4","2","0","1","3","2","98","1","6","3427.21813","1","3427.21813"
"309283199958429656598921502","2019.1","2019","2","1","2","1","1","5","2","1","0","3","2","-1","4","5","0","1","1","4","2","1","2","1","2","2","0","0","1","0","3","2","6","5801.57794","1","5801.57794"
"309283419953410256595713601","2019.1","2019","4","2","2","1","1","6","3","4","2","3","1","-1","5","8","0","1","1","3","1","2","2","2","1","1","2","0","1","0","4","1","1","3638.03406","1","3638.03406"
"309287029952910556329431503","2019.1","2019","2","1","2","1","1","1","1","1","3","3","1","-1","5","6","0","1","1","3","1","1","2","3","4","1","1","0","1","0","4","1","2","1958.74065","1","1958.74065"
"309288461516502256382112602","2019.1","2019","3","1","2","1","1","3","1","1","0","3","2","-1","5","6","0","1","1","2","1","2","2","3","3","1","1","0","1","0","4","1","2","1613.8608","1","1613.8608"
"309297522559711356497412602","2019.1","2019","3","2","1","1","6","2","1","1","1","3","1","-1","2","2","0","3","1","4","2","1","2","1","1","2","0","0","1","0","4","1","6","1468.94537","1","1468.94537"
"309297522559711356497412602","2019.1","2019","3","2","1","1","6","2","1","1","1","3","1","-1","2","2","0","3","1","4","2","1","2","1","1","2","0","0","1","0","4","1","6","1468.94537","1","1468.94537"
"309298465852182256452111501","2019.1","2019","4","2","2","1","1","7","3","2","2","3","1","-1","5","8","0","1","1","4","2","1","2","5","3","2","0","0","1","0","3","2","2","1308.14197","1","1308.14197"
"309500135802463956825323602","2019.1","2019","3","2","1","1","6","6","3","2","1","4","2","-1","4","5","0","2","1","4","2","1","2","3","5","2","0","0","1","0","98","1","7","5536.16184","1","5536.16184"
"309509358449082656597631501","2019.1","2019","3","2","2","1","1","4","2","1","1","2","2","-1","5","6","0","1","1","4","2","2","2","1","1","2","0","1","3","1","3","1","1","1673.3653","1","1673.3653"
"309510520346356356387431501","2019.1","2019","3","1","2","1","1","3","1","2","3","4","1","-1","5","7","0","1","1","4","2","2","2","1","3","2","0","0","1","0","3","1","1","4243.01396","1","4243.01396"
"309510520346356356387431501","2019.1","2019","3","1","2","1","1","3","1","2","3","4","1","-1","5","7","0","1","1","4","2","2","2","1","3","2","0","0","1","0","3","1","1","4243.01396","1","4243.01396"
"309511191552817256388913502","2019.1","2019","3","2","2","1","1","6","3","2","1","2","2","-1","5","7","0","1","1","3","1","2","2","5","4","1","1","0","1","0","4","2","2","1325.10192","1","1325.10192"
"309520419235850256345732601","2019.1","2019","6","1","2","1","1","7","5","4","1","3","2","-1","4","5","0","1","1","2","1","1","2","1","3","2","0","1","3","2","4","1","1","2624.21298","1","2624.21298"
"309520529246635556347412601","2019.1","2019","4","1","2","2","2","5","2","1","0","3","3","-1","5","6","0","1","1","4","2","2","2","5","4","2","0","0","1","0","4","1","2","2253.69025","1","2253.69025"
"309520529246635556347412601","2019.1","2019","4","1","2","2","2","5","2","1","0","3","3","-1","5","6","0","1","1","4","2","2","2","5","4","3","5","0","1","0","4","1","2","2253.69025","1","2253.69025"
"309528391532390856441221601","2019.1","2019","3","1","1","1","6","6","3","1","1","3","2","-1","5","6","0","1","1","4","2","1","2","5","4","2","0","1","3","2","4","1","6","3877.49523","1","3877.49523"
"309547168439914456326423501","2019.1","2019","5","1","2","1","1","4","2","4","2","2","1","-1","5","6","0","1","1","4","2","1","2","1","1","2","0","0","1","0","98","3","7","1596.7629","1","1596.7629"
"309547168439914456326423501","2019.1","2019","5","1","2","1","1","4","2","4","2","2","1","-1","5","6","0","1","1","4","2","1","2","1","1","2","0","0","1","0","98","3","7","1596.7629","1","1596.7629"
"309571350819840856367611502","2019.1","2019","1","1","2","1","1","7","3","1","0","2","2","-1","3","3","-1","1","1","4","2","2","2","4","4","2","0","0","1","0","2","1","1","2609.30291","1","2609.30291"
"309591465845245856322113601","2019.1","2019","6","1","2","1","1","3","1","3","0","3","3","-1","3","3","0","1","1","3","1","1","2","3","3","2","0","1","2","2","4","1","1","2291.97419","1","2291.97419"
"309598165859156558456433601","2019.1","2019","2","1","2","1","1","1","1","1","1","3","2","-1","2","2","0","1","1","4","2","2","2","2","3","2","0","0","1","0","3","1","1","4975.35928","1","4975.35928"
"160262132539803456493426101","2019.2","2019","5","2","2","1","1","7","4","2","0","4","2","-1","5","7","0","1","1","3","1","2","2","4","5","1","2","1","3","1","98","1","7","789.71073","1","789.71073"
"160262132539803456493426101","2019.2","2019","5","2","2","1","1","7","4","2","0","4","2","-1","5","7","0","1","1","4","2","2","2","4","5","2","0","0","1","0","98","1","7","789.71073","1","789.71073"
"160263191515455356384925701","2019.2","2019","5","2","2","1","1","7","4","2","0","3","2","-1","5","7","0","1","1","4","2","2","2","2","3","2","0","0","1","0","4","1","1","441.41562","1","441.41562"
"160271469252579456368225101","2019.2","2019","3","1","2","1","1","7","4","2","4","4","1","-1","5","6","0","1","1","4","2","2","2","3","4","2","0","0","1","0","3","1","6","1056.98614","1","1056.98614"
"160279193335904156564915101","2019.2","2019","3","1","1","1","6","7","3","2","1","4","1","-1","5","7","0","1","1","4","2","1","2","3","4","2","0","1","3","2","3","1","1","1536.97372","1","1536.97372"
"160279193335904156564915101","2019.2","2019","3","1","1","1","6","7","3","2","1","4","1","-1","5","7","0","1","1","3","1","1","2","3","4","1","3","0","1","0","4","1","1","1536.97372","1","1536.97372"
"160293418413085756595914101","2019.2","2019","4","1","2","1","1","7","4","2","1","1","2","-1","5","6","98","1","1","4","2","1","2","5","4","2","0","0","1","0","3","1","2","2525.24192","1","2525.24192"
"160293418413085756595914101","2019.2","2019","4","1","2","1","1","7","4","2","1","1","2","-1","5","6","98","1","1","4","2","1","2","5","4","2","0","0","1","0","3","1","2","2525.24192","1","2525.24192"
"160293418413085756595914101","2019.2","2019","4","1","2","1","1","7","4","2","1","1","2","-1","5","6","98","1","1","4","2","1","2","5","4","2","0","0","1","0","3","1","2","2525.24192","1","2525.24192"
"160504419216835756825914102","2019.2","2019","5","1","2","1","1","7","3","1","1","2","2","-1","5","6","0","1","1","4","2","1","2","5","4","3","5","0","1","0","2","2","2","1160.31485","1","1160.31485"
"160526392513474556324426101","2019.2","2019","6","2","2","1","1","4","2","1","4","2","1","-1","4","5","0","1","1","1","1","2","2","1","3","2","0","0","1","0","3","1","1","1014.55048","1","1014.55048"
"160566682536212156495625702","2019.2","2019","3","1","2","1","1","1","1","1","1","2","1","-1","4","5","0","1","1","4","2","2","2","3","4","3","5","0","1","0","3","1","2","1404.70315","1","1404.70315"
"160569163336686956564515707","2019.2","2019","1","1","2","1","1","7","4","1","0","2","2","-1","3","3","-1","1","1","4","2","2","2","4","6","3","5","0","1","0","98","4","11","1543.80877","1","1543.80877"
"160569163336686956564515707","2019.2","2019","1","1","2","1","1","7","4","1","0","2","2","-1","3","3","-1","1","1","4","2","2","2","4","6","2","0","0","1","0","98","4","11","1543.80877","1","1543.80877"
"160569163336686956564515707","2019.2","2019","1","1","2","1","1","7","4","1","0","2","2","-1","3","3","-1","1","1","4","2","2","2","4","6","2","0","0","1","0","98","4","11","1543.80877","1","1543.80877"
"160578026534702056493634102","2019.2","2019","3","2","2","1","1","3","1","1","1","2","1","-1","5","6","0","1","1","4","2","1","2","3","4","2","0","0","1","0","98","1","2","1718.05639","1","1718.05639"
"160590682519696356455645701","2019.2","2019","3","1","2","4","4","7","3","2","1","2","2","-1","5","7","0","3","1","4","2","2","2","1","1","2","0","1","3","1","3","2","4","1087.85278","1","1087.85278"
"160593198452421256594915701","2019.2","2019","5","2","2","1","1","6","3","3","1","2","2","-1","5","7","0","1","1","3","1","3","2","5","4","1","3","1","3","2","4","1","1","907.75047","1","907.75047"
"165107165802272856454534101","2019.2","2019","2","1","2","2","2","5","2","1","1","2","1","-1","5","7","0","1","1","2","1","1","2","1","3","1","2","0","1","0","3","1","2","2052.72459","1","2052.72459"
"165114195838959556444926701","2019.2","2019","3","2","2","1","1","7","4","2","0","2","2","-1","5","7","0","1","1","4","2","1","2","5","6","2","0","0","1","0","98","98","11","1674.92014","2","10049.52084"
"165114195838959556444926702","2019.2","2019","3","1","1","1","6","7","4","2","0","2","2","-1","5","6","0","1","1","4","2","1","2","3","4","2","0","0","1","0","98","1","7","1872.87792","1","1872.87792"
"165114195838959556444926702","2019.2","2019","3","1","1","1","6","7","4","2","0","2","2","-1","5","6","0","1","1","4","2","1","2","3","4","2","0","0","1","0","98","1","7","1872.87792","1","1872.87792"
"165114195838959556444926702","2019.2","2019","3","1","1","1","6","7","4","2","0","2","2","-1","5","6","0","1","1","4","2","1","2","3","4","2","0","0","1","0","98","1","7","1872.87792","1","1872.87792"
"165118139946684856563415101","2019.2","2019","4","2","2","1","1","7","5","5","0","1","2","-1","4","4","0","1","1","4","2","1","2","3","3","2","0","0","1","0","4","1","1","3991.64187","1","3991.64187"
"165120412538138356345914704","2019.2","2019","1","1","2","1","1","6","3","1","1","3","2","-1","4","4","-1","1","1","3","1","1","2","3","3","2","0","1","2","2","2","1","6","5704.13393","1","5704.13393"
"165142465845839056828226101","2019.2","2019","3","2","2","2","2","5","2","1","1","3","3","-1","5","7","0","1","1","4","2","1","2","3","1","2","0","0","1","0","3","1","2","2361.22548","1","2361.22548"
"165162416552825756495915702","2019.2","2019","5","1","2","1","1","7","3","2","0","2","2","-1","5","6","0","1","1","4","2","1","2","3","4","2","0","0","1","0","3","1","1","1419.98739","1","1419.98739"
"165162416552825756495915702","2019.2","2019","5","1","2","1","1","7","3","2","0","2","2","-1","5","6","0","1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","1","1419.98739","1","1419.98739"
"165197132546714156493425701","2019.2","2019","5","1","2","1","1","5","2","2","1","3","2","-1","5","7","0","3","1","1","1","2","2","3","4","2","0","0","1","0","3","1","1","3103.83207","1","3103.83207"
"165197392568197356494436102","2019.2","2019","3","2","2","1","1","6","3","1","2","3","1","-1","5","6","0","1","1","2","1","1","2","3","6","2","0","0","1","0","98","98","11","3667.17","1","3667.17"
"165198199235695356454916101","2019.2","2019","5","1","2","2","2","5","2","4","0","3","2","-1","4","5","0","2","1","4","2","1","2","1","2","2","0","1","3","2","3","1","2","2237.17152","1","2237.17152"
"165703390352858156344414101","2019.2","2019","6","1","2","1","1","5","2","4","3","2","1","-1","5","8","0","1","1","4","2","2","2","1","4","2","0","0","1","0","98","1","2","1532.00791","1","1532.00791"
"165708198413610756824915101","2019.2","2019","3","2","2","2","2","2","1","1","1","2","2","-1","4","5","0","1","1","4","2","1","2","1","1","3","5","1","3","2","4","1","2","3307.39704","1","3307.39704"
"165708526539942556823216101","2019.2","2019","5","2","2","1","1","7","5","2","1","2","2","-1","5","7","0","1","1","3","1","1","2","1","3","1","3","0","1","0","2","2","6","1671.06134","1","1671.06134"
"165715413316255956565926701","2019.2","2019","3","1","2","1","1","7","4","2","0","2","2","-1","2","2","0","1","1","3","1","2","2","4","3","1","3","0","1","0","1","1","2","1744.11095","1","1744.11095"
"165718193368256856564936701","2019.2","2019","3","2","2","1","1","7","3","1","0","2","3","-1","5","7","0","1","1","4","2","1","2","1","2","2","0","0","1","0","3","1","1","1317.06471","1","1317.06471"
"165723359241092156823826701","2019.2","2019","2","1","2","1","1","2","1","1","3","2","1","-1","5","6","0","1","1","2","1","1","2","3","4","1","1","0","1","0","4","3","2","1948.20762","1","1948.20762"
"165723395852092756824424702","2019.2","2019","2","1","2","1","1","6","3","1","2","2","2","-1","4","5","0","1","1","4","2","2","2","3","3","2","0","0","1","0","98","1","7","1567.81949","1","1567.81949"
"165733023335787856363614101","2019.2","2019","3","2","2","2","2","7","3","1","4","2","1","-1","5","6","0","1","1","3","1","2","2","3","4","1","4","0","1","0","4","2","1","3531.20828","1","3531.20828"
"165744169244609556444515701","2019.2","2019","4","2","2","3","3","3","1","4","1","3","3","-1","4","4","0","1","1","4","2","1","2","1","3","2","0","0","1","0","4","2","1","1285.97109","1","1285.97109"
"165745022538637456343626102","2019.2","2019","1","1","2","5","5","3","1","1","1","3","2","-1","3","3","-1","1","1","4","2","2","2","4","3","2","0","0","1","0","2","2","1","1967.59282","1","1967.59282"
"165747198468871256324914701","2019.2","2019","5","2","2","1","1","3","1","3","0","3","2","-1","4","5","0","1","1","4","2","1","2","3","2","2","0","0","1","0","4","1","1","3390.74184","1","3390.74184"
"165749168444936956824524701","2019.2","2019","3","1","2","1","1","3","1","1","1","3","3","-1","4","4","0","1","1","4","2","1","2","1","1","2","0","0","1","0","3","2","1","997.40151","1","997.40151"
