cell_ds,child_care_basic,child_care_teach,child_care_play,child_care_full,civic,eating,sleeping,personal_care,own_medical_care,other_care,esp,meals,housework,home_car_maintenance,home_other,home_production,home_core,obtaining_goods,nonmarket_work,work_travel,work_related,work_core,work_unemp,work,education,exercise_sports,tv,socializing,reading,ent_not_tv,hobbies,garden_pet,leisure_0,leisure_1,leisure_2,leisure_3,leisure_4,total_work,total_work_core,cell_weight,cell_weight_year,cells,age_range,ed_a,ed_b,ed_c,ed_d,educ,male,hv_child,dataset,size_cells
187.0,0.0,0.0,0.0,0.0,0.0,12.086812998793839,54.95551224508127,12.419999031161389,0.0,0.0,79.462326,0.2968226536702742,0.0,1.339231025956821,1.4616197453800674,3.6716297,0.29682267,0.24360328259959926,3.915233,3.4366787901414733,2.8697806581998773,39.41221423297969,0.0,45.718674,0.0,0.0,28.98724050258362,3.8586947100176783,4.447803497364493,0.0,0.1484113268351371,0.5739561316399754,39.477725898656395,39.477726,118.94005,118.94005,118.36609,49.633907,43.32745,0.008878557,0.0017595692,38.0,40.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1975.0,4
188.0,0.0,0.0,0.0,0.0,0.8917176820222682,7.540323550830063,53.91798578997414,8.68318264856026,0.0,0.16601111082062278,70.141495,1.8246305631597861,0.33292265010800626,1.0898914386961605,3.806565632612871,7.3639946,2.1575532,3.312613178312763,10.676607,6.019628876531225,2.7729719241390796,41.56672807441736,0.0,50.35933,0.07225764401705446,1.3771871158638036,15.24401402761522,10.418733437468267,4.030186571677218,0.0,0.5468925779726955,0.3099842284201395,36.00256890482924,36.002567,106.14406,106.14406,106.964066,61.03594,52.243336,0.008878557,0.008563964,38.0,40.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1985.0,27
189.0,0.7223302225521386,2.2888564280564405,0.07430152378640376,3.085488,0.9958456256339273,7.453244092082904,55.738755672611525,8.61234546100069,0.46724687328612424,0.14364743047792355,71.804344,2.2957537359101154,1.018317492209685,4.409225217951038,1.8052121843419222,9.87288,3.3140712,6.179632434417485,16.052513,3.820575275477764,0.5922567092512052,35.84733402890308,0.0,40.260166,0.23676608154576614,2.3889454604837193,16.593089532747594,7.632885259866186,4.020234604800156,1.8151456683428533,0.8632137960611178,0.3443719273417284,35.29835329984371,35.298355,107.1027,110.18819,111.687325,56.31268,51.899845,0.008878557,0.015662003,38.0,40.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1993.0,114
190.0,0.3025346077334824,0.06984881781847507,0.1502579056218581,0.5226413,1.4231565537472703,8.490909571530509,55.29518899292456,4.073154390475149,0.8762989020556686,0.9817697141730434,67.85925,1.7833953583423385,1.6549715834792702,3.1861728024392635,0.9156953462028622,10.066022,3.438367,3.0428915201400755,13.108913,3.3095568287322217,0.7719808984077647,41.558855955323544,0.5525339776950209,46.19293,0.5527126330885369,2.8557137848980516,18.293088387412777,4.907123363001004,2.334397742783211,3.1037632546631913,0.3237629840290775,2.525786886110101,37.95856378610743,37.958565,105.81782,106.34046,108.69816,59.30184,54.66777,0.008878557,0.015105407,38.0,40.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2003.0,214
191.0,4.302912414173331,0.6761945282334723,0.1301055542489619,5.1092124,4.929367451417901,8.339737656148168,54.65250641877589,9.36319975796368,0.4653884141590805,0.4540007536005633,72.355446,12.990675446322504,12.319061078129803,0.3692124642710609,2.0144881441269566,27.92792,25.309736,10.659836968912952,38.587757,1.7316204598681537,0.7682032065311596,14.632753025451068,0.0,17.132576,1.7214749752808498,0.021684258302932184,6.778490476835168,10.226067952371595,6.47823752543391,1.7409548812245816,1.793215230668183,0.23448317352780357,27.479261378826724,27.479261,99.83471,104.94392,112.27966,55.720333,53.220512,0.014394638,0.015946198,39.0,40.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1965.0,29
192.0,4.95976911289221,1.5262765107030607,1.4952069007506341,7.9812527,4.9605666837535685,9.727001266679807,55.63352493397891,8.241340959719196,0.0,0.34852235939326415,73.60187,18.8161300463853,17.03536465178571,0.08713058984831604,0.25267872747572323,36.556522,35.851494,12.077138246426065,48.633663,1.2417423823310365,0.6899881204083269,11.997765074856705,0.0,13.929496,0.0,0.0,7.736437936364228,4.466577402683982,2.1641680673353147,0.0,4.17745090065818,0.3652184455637278,18.909852773960242,18.909853,92.51172,100.49297,105.436844,62.563156,60.631428,0.014394638,0.005585524,39.0,40.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1975.0,11
193.0,2.2813725934569735,1.0958882602738744,0.19265343304045443,3.5699143,3.320965840782411,7.84450944056054,55.91426621718466,7.022770305710048,0.314023278722099,0.017134348078935817,70.78155,9.746325356012607,8.41704784239079,3.2949005563969855,1.545518948307932,25.437168,18.163374,7.297876273063296,32.735043,2.38884033564945,1.9080582383880311,17.129319049164177,0.2348580395911367,21.661076,1.4860807595604026,2.2017449565546166,9.6788218707861,8.470902711092215,5.540573491461059,0.9966670822995833,2.902719396189105,2.4333749704341385,36.54759061230664,36.547592,107.32914,110.899055,113.60388,54.39612,49.86436,0.014394638,0.010904765,39.0,40.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1985.0,35
194.0,3.901093725955771,1.4069248835009238,0.3447135999294875,5.6527324,2.1592861549607623,7.022693343490862,56.170654057024464,7.754634682893609,0.42716892096791625,0.04825475053686289,70.94798,7.2386624844016,6.610923940894892,1.4484932773323882,0.599821034359705,16.983921,13.8495865,8.940321529663958,25.924242,2.7744656715051472,0.09891553637319729,24.877044376302052,0.016737838296067946,27.767164,1.6070497432335795,2.419073470607314,13.162182750635647,10.162505741867825,2.8830772573497994,0.8336731949908229,0.7717034958704957,1.0860197650607084,34.552140829227824,34.55214,105.50012,111.152855,114.30859,53.691406,50.801285,0.014394638,0.0155390985,39.0,40.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1993.0,62
195.0,6.420632683211522,2.3982041152616738,0.5888224815700134,9.40766,3.07334477106237,7.442441710215397,58.80818853502041,5.332606436000853,1.4356520661852274,2.40329778750772,71.58324,6.630062287491647,8.114195675221085,0.7706268178465262,1.2571473406441107,18.210964,14.744258,6.135678962289132,24.346643,1.9312714260126909,0.1607754157870296,25.017949306546413,0.2924666343722306,27.402462,0.9576738605962425,1.4455856469754467,12.118330048233737,6.845795800066746,2.3112735421359214,1.71370327696521,0.2726874373045523,1.4389328497818006,27.928256144122145,27.928257,99.51149,108.91915,116.25089,51.749107,49.364594,0.014394638,0.023997605,39.0,40.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2003.0,512
196.0,0.8580738549756358,0.05181084490689189,0.478815716717184,1.3887004,3.7089261834005396,9.307384790506303,56.10306750029555,7.397997203817975,0.025905422453445945,0.0,72.80845,1.4046623057811476,0.288989393653321,1.0782018888188745,0.4400490575235221,3.289619,1.6936517,5.797513262061394,9.087132,5.519824693582076,4.961561319502742,50.547578203575796,0.0,61.028965,2.1652472593180505,0.23861804898275019,7.961993337730537,3.822992802133368,5.206158130142784,0.23314881002201465,0.3237640533931291,0.07771627000733822,17.864391621850466,17.864391,90.672844,92.06154,97.8839,70.1161,59.63471,0.011421905,0.012816055,40.0,40.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1965.0,24
197.0,1.2193844872191433,1.0696247917790713,0.5722245001726378,2.8612337,0.8583367502589567,7.4820542639042,50.130492011121724,3.5587585869421803,0.0,0.0,61.171303,0.0,0.0,9.089437244653343,0.0,9.0894375,0.0,2.0262262704721774,11.115664,3.6777939984346903,2.2311765999137796,50.2345804585522,0.0,56.14355,8.913539620612658,0.0,19.425149605488123,4.321333975921554,2.548112052137474,0.4278499167116285,0.0,0.0,26.9363705038809,26.93637,88.10767,90.96891,100.74078,67.25922,61.350243,0.011421905,0.0044944263,40.0,40.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1975.0,9
198.0,1.046717013017673,0.7911323840190806,0.19225117295204974,2.0301006,3.172862786932544,7.931793149660561,56.53558924305893,6.788867912701639,1.8493278972415965,0.17950622513557907,71.25625,1.980420744806363,2.648316921392941,6.346508364570551,2.5926168579314877,15.088939,4.6287374,5.425511956607868,20.51445,6.198996841798601,1.798593765526602,32.08194740947949,0.0,40.079536,0.0,4.2009531448764434,10.433728359503986,6.660229427744349,2.2206211373931133,0.0,1.3842082011902515,1.5210757404696604,30.439039628782208,30.43904,101.69529,103.72539,107.40601,60.593987,52.596397,0.011421905,0.0078022936,40.0,40.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1985.0,25
199.0,0.4883358312337038,0.24454988762984942,0.0,0.7328857,2.6220492010958947,9.352252456586795,57.74374801143747,6.779873606117046,0.26939908957762465,0.24639286231149818,73.87588,1.5334092924602118,0.9439581196898831,8.930464169082011,1.393126677453528,13.9392185,2.4773674,4.042249156871469,17.981468,3.447386118212259,0.2783676433528956,35.446654245283035,0.0,39.17241,0.24121829343169668,2.0450216369335363,16.38782071567386,6.15235187814272,2.802479039724081,1.925645896181421,0.28445168523496234,1.1382604982941538,33.996565227324425,33.996567,107.87244,108.60532,110.84612,57.153877,53.428123,0.011421905,0.013331545,40.0,40.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1993.0,47
200.0,3.8805302064030336,0.7697833495386662,1.0607950206530212,5.7111087,2.6499965858712455,8.21490580766278,56.250831496206196,3.8296557992688687,0.8551106313999913,1.223361441948924,68.295395,2.439119182637737,2.0442170398498543,3.8443900923901637,1.5748221965239015,12.212723,4.4833364,4.601402531279417,16.814125,3.5410065973017146,0.2000760469930352,37.59479405792012,0.28085836054720165,41.616734,0.9300207633547253,3.002923341130673,14.248865490312502,6.4746847891900075,1.275161108904396,1.3020738397667668,0.33174174887753927,2.3101740594321236,31.16818319321548,31.168182,99.46358,105.17468,109.56914,58.43086,54.40892,0.011421905,0.018665206,40.0,40.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2003.0,321
201.0,0.13079617114995465,0.0,0.0,0.13079616,3.2036905400356535,6.566648296079325,55.58345632582298,10.978092438995272,0.008485595300839333,0.1440036948611969,73.1282,10.214550741350568,9.591912613507034,1.0612529412150136,2.190727371879525,23.921947,19.806463,6.995262636978335,30.91721,3.0222565525366587,3.2842303394579986,29.348523362905944,0.0,35.65501,0.0,1.7310664625243306,6.821718203924648,9.017472172205393,4.847520238052588,0.10449853921817807,1.3478141853119758,0.8635036756834568,25.67611052536747,25.676111,98.804306,98.935104,101.42778,66.57222,60.265736,0.020798542,0.014767766,41.0,40.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1965.0,28
202.0,0.23808367448333909,0.0,0.0,0.23808368,2.5159475688146102,9.65762445163239,58.86620696237541,7.126805795370612,0.632794528042864,2.466678526061848,75.650635,10.57402880689207,10.491059715083596,1.550210973328019,0.36380876220029323,23.380718,21.065088,6.208519513987355,29.589237,0.771680261684269,1.8393161205460604,17.148349436288626,0.0,19.759346,0.0,0.0,19.58208460978777,11.341629676675701,1.6903614092302388,0.37039990642139176,2.610946433366812,0.40160986724818715,37.548884903717656,37.548885,113.199524,113.43761,118.65141,49.348583,46.737587,0.020798542,0.014206483,41.0,40.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1975.0,23
203.0,1.7576880910506094,0.19738311054088467,0.2305128427578301,2.185584,0.9951975867474836,7.3515259986284915,56.31440899183147,10.517737168412012,0.023014210217138016,0.4053763338681893,74.18367,9.454353825412824,8.26504588939431,3.301752641425088,1.461119513229857,23.16726,17.7194,4.0533048289162235,27.220566,2.8574981796684247,1.526624083337213,22.370249265168017,0.029212703065149285,26.783585,0.7960696188934939,0.8305005393056132,16.299628923038618,9.065894396573455,3.896811105247548,0.20303080159753445,3.0280856150850575,0.6849880865324512,36.09192491408495,36.091927,110.2756,112.46118,113.99585,54.00415,49.590813,0.020798542,0.022821123,41.0,40.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1985.0,72
204.0,1.6836375230237006,0.1713525969229661,0.13708747477531844,1.9920776,1.2377584992581327,6.712879321730901,58.82302594257885,9.084516243398317,0.32640570518139406,0.756229453452877,74.62042,6.103977928412606,7.27114047334141,2.122529346593804,0.9621997914843188,18.000399,13.375118,6.417906278318361,24.418304,2.5551399437697744,0.04047134554491498,28.01373350547609,0.0,30.609344,0.0716136048048206,1.2571492112261025,16.77670135851442,8.601779352638909,2.4327740954791857,0.9798210164640734,0.971661937653224,1.540551059295662,35.50839517782666,35.508396,110.128815,112.120895,112.97235,55.02765,52.432037,0.020798542,0.029605255,41.0,40.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1993.0,191
205.0,0.5211264593987075,0.041920251177760486,0.4761822393261799,1.0392289,1.813239033601251,7.2695762606648096,58.21656518386647,5.886166671907515,0.8647326392232499,1.8263981536944447,71.37231,4.53391839458516,7.616413081516826,1.679711711688419,1.234690375771269,17.6017,12.1503315,5.974098354598829,23.575798,2.2439126102446467,0.29861844967396084,27.84288187074608,0.1916035729499339,30.577017,0.2536250721412146,1.6432488806572805,19.044934992168557,9.203405859116224,1.5999311338835873,1.9142662551753293,0.1700626045311562,2.536966692701034,38.72225880049386,38.72226,110.09457,111.1338,113.84718,54.152817,51.418682,0.020798542,0.022592079,41.0,40.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2003.0,271
206.0,0.1279049224769562,0.0,0.19185739025005807,0.31976232,1.4294650277783454,7.593323849433917,52.567848579209596,8.972247632282562,0.47546521284449733,1.588319232829489,69.13342,1.7208142666400996,0.548731175169453,0.08691283793220048,0.9804372964334611,3.3368957,2.2695453,7.930931299967566,11.267827,4.1315794749019465,5.993512898758746,41.28279152563769,0.0,51.407883,0.0,0.0,10.491864477255906,14.231754243212784,6.468474623033844,0.6127902351723348,0.5219387351371927,0.0,32.37785728310299,32.377857,101.51128,101.83104,105.32429,62.675713,52.550617,0.01658783,0.010813704,42.0,40.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1965.0,20
207.0,1.2323457443375017,0.0,0.0,1.2323457,3.812852969322715,8.653023084399035,56.30296986470403,6.2626641838985835,0.0,0.40269051520324917,71.21866,2.8035022231827096,1.595067091179703,2.0606820903508893,0.08074825561004696,6.764783,4.398569,1.858611075286073,8.623394,3.70913503094174,2.752717147898557,42.399176718176605,0.0,48.86103,0.0,5.876089185464555,12.077209674513922,9.852540676605098,4.801282890129787,0.34822685908656814,0.0,0.22478297645266776,34.07381384361971,34.073814,105.29247,106.52482,110.51558,57.484425,51.02257,0.01658783,0.011830439,42.0,40.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1975.0,20
208.0,0.20615908821779777,0.0,0.03807138551189864,0.24423048,1.7740752641748603,8.617557427375099,50.89497491959826,9.986683025430567,0.03627070895932041,0.28886451771638105,69.499214,1.7703303442574914,2.523084450452115,2.1558933654237693,0.6605965983775417,7.6322026,4.2934146,3.3363481119010747,10.968551,4.253434971982636,1.2586178592910064,38.44558802396355,0.0,43.95764,1.5069378599621905,4.887929411273343,17.318961672350763,7.196899525626573,2.0810000279918177,1.1178277709600593,0.6608777575646333,0.5222977467263156,40.24651185406581,40.246513,109.74573,109.98996,113.07381,54.926193,49.41414,0.01658783,0.015523904,42.0,40.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1985.0,49
209.0,0.8582994727519904,0.0,0.0,0.8582995,1.1207938896814922,6.822068909315252,55.45724234488072,6.221125991033793,0.02348886984791663,0.6307861255276955,68.500435,1.6137349347921375,1.3260458232293422,3.467047555259218,0.8960610014221728,8.436123,2.9397807,3.2112230764732814,11.6473465,4.4845606844273895,0.09068890276357784,42.549411012870195,0.37147258892532975,47.49613,0.0,4.3471370710082375,21.448228794823432,5.675179957349327,2.3707237205258185,1.8305296118007173,0.10962377335836132,1.1332338973641176,38.85594880654113,38.85595,107.356384,108.21468,108.85652,59.14348,54.19676,0.01658783,0.018380636,42.0,40.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1993.0,121
210.0,0.43441835298717274,0.012088362835889514,0.0008514111817552429,0.44735813,1.048256648464676,8.745531068557417,58.149851786430006,4.170377646832044,0.7993564835574624,1.9059384143935623,71.06576,2.0565614688008167,1.4948520226885311,3.1556441804416795,1.0977468789148395,10.927531,3.5514135,4.0337063726917375,14.961238,2.5321012068451934,0.9708523641486494,32.18473171048185,0.12865876842540921,35.816345,0.06206464244444002,3.0325164372260613,24.707780188573516,6.615474162155432,1.3440611411984626,1.5474773311620185,0.7462354583087943,3.1227268909513155,44.26669810982129,44.266697,115.33246,115.779816,117.22242,50.77758,47.14597,0.01658783,0.026390465,42.0,40.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2003.0,271
211.0,3.9661873489986257,0.8439804936362925,0.3280118801033132,5.13818,3.680065033013423,8.187039778698137,54.46319021139579,10.236726297769911,0.015075009621952951,0.272623155079798,72.886955,15.064395413931095,13.14466376070131,0.7281197781057054,1.7465008728242164,31.533966,28.209059,6.733965224580063,38.267933,1.248798937171091,1.6472343815685127,15.796709859343041,0.0,18.692743,0.28935151964004624,0.34889903543790507,8.361711283804787,11.415502692395725,4.582236820440827,0.3150801329795471,3.398413248259514,0.8502867460540072,29.607361192984758,29.60736,102.494316,107.6325,111.03932,56.960674,54.06464,0.029533932,0.04404711,43.0,40.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1965.0,82
212.0,4.471103486842243,1.2694492447040753,0.6962226087535998,6.436775,6.538058314585185,7.880924333056815,59.15058323196079,5.725829723744035,0.2118734815329299,1.2566966347148685,72.75734,12.491665726978944,8.149869615077714,1.163921970747443,0.6677490069024894,23.382053,20.641535,7.36728559316917,30.749338,1.0486883233456816,2.210153059821305,16.3276875834585,0.0,19.586529,0.1279217209046684,1.5201028971040451,12.686304023718824,8.22978750903025,3.9811682266524877,0.5942137505427575,1.459109198296227,0.9088470367841233,31.244316088729832,31.244316,104.001656,110.43843,117.66413,50.33587,47.077026,0.029533932,0.02998539,43.0,40.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1975.0,50
213.0,2.478598385066514,0.4141290537777469,0.26103137044025293,3.1537588,2.753365711323132,8.492061155478732,55.20673693861098,10.155749338684283,0.04245198780328755,0.23169898296839647,73.854546,8.71998917269376,8.524805759505245,1.9894042508008545,1.6307491568533294,21.090254,17.244795,8.585148541760054,29.675402,3.0197024594301585,1.0191115674108402,21.84639288847558,0.1169852424206098,26.002192,0.3617495797829058,1.768457112750453,14.336087631406766,8.208142324223425,3.0111400891626836,0.2522326143677643,0.6628845709591774,0.22530529719819584,32.15013846376577,32.15014,106.004684,109.15845,112.3224,55.677593,51.521793,0.029533932,0.028749172,43.0,40.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1985.0,91
214.0,1.9248524418256665,0.1446766668988032,0.035890376703811025,2.1054194,2.4406876826538006,6.9506792063145895,60.212345107441,13.1724256236503,0.5147405896007702,0.1578364736985275,80.33545,8.432329495416605,9.316288302339654,0.6262011977268559,1.2159004798091742,19.739975,17.748617,4.2762474179035115,24.016222,2.153049789303994,0.04636742366001592,23.491488591310908,0.0,25.690907,2.0911945461853203,1.7796587691446841,16.496238902624007,4.4237020366180815,3.238297585521351,2.063287630234511,0.8966103321610653,0.14925551211350233,30.796798891781513,30.796799,111.13225,113.23767,118.29287,49.707127,47.50771,0.029533932,0.021550734,43.0,40.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1993.0,62
215.0,6.754574217164442,1.986773608603659,0.9369859914267119,9.678334,1.7239292287588195,7.124963330719205,57.95246556509194,5.921957494630761,1.4204547443738695,1.7006869977883126,70.99939,7.312875156067178,8.214315105082605,0.49829632657649603,1.038623338593811,19.044603,15.52719,6.288176602953737,25.33278,1.721952552632333,0.38874804381821476,23.984653111527475,0.03811208565696237,26.133465,0.41786560902103104,1.4359722225882543,15.711554757042597,7.168610845065391,1.2904306549009843,1.1161983449056025,0.030492348122644546,1.9804936974792942,31.124825307553795,31.124825,102.124214,111.80254,116.53375,51.466248,49.317432,0.029533932,0.02333725,43.0,40.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2003.0,388
216.0,0.7367840704056463,0.3624391889567916,0.6152092767751715,1.7144325,1.4781014927120357,8.470230897618809,50.96839065830468,7.388382297313484,0.24713990081733483,0.904253819008844,66.827,1.2055650076028983,0.7928258082016115,3.3852030197433622,0.6634602915872023,6.2020307,1.9983908,3.7861457820928703,9.988176,4.035633303475518,5.308328105805408,45.082725703189816,0.0,54.42669,0.12112424129311158,1.0360009098645984,15.182412151121106,7.613774264900452,4.956874566305637,1.6152380643812054,1.4633010879658903,0.15497661190845913,32.44805699669525,32.448055,99.27506,100.989494,103.58514,64.41486,55.070904,0.021654766,0.028248955,44.0,40.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1965.0,53
217.0,1.4137321425896925,0.21141679637097519,0.44032495512958747,2.065474,5.455824307338024,7.125765745086133,58.02536847570992,5.323939473866605,0.08737849947625244,1.851425708042163,70.475075,0.942056850944747,0.7010049774818266,3.8665160203684263,0.13192102852830462,5.841321,1.6430619,1.5071668644928615,7.348488,4.513875031790233,3.7602880020502663,48.37111080849196,0.0,56.645275,2.038982585546957,1.9083747456932836,10.470568616910738,4.267614366844734,2.7870907354817165,1.2748178539092871,0.0494703848556386,0.19982206248542186,22.23190182870642,22.231901,92.70698,94.772446,104.00624,63.993763,55.719597,0.021654766,0.025054218,44.0,40.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1975.0,42
218.0,0.4812428614320715,0.06481540782182192,0.35920711938283695,0.9052654,2.333435054877945,7.695788043079648,53.175814734372395,8.91675826410933,0.17428495035529765,0.47641022673234273,69.78836,1.392604768646142,1.3161722639553037,3.662227660410978,1.1723931192910444,8.048102,2.708777,5.074762889269384,13.122866,4.451983035527141,2.9045515792981074,42.87408554023141,0.15348176921729811,50.3841,0.25099385255875284,2.8353684345672807,15.58161381672377,5.773258264943787,2.286135985145562,0.0452587135620373,0.7680695379892871,0.5047047012832853,31.068987143991336,31.068987,100.857346,101.76261,104.493034,63.506966,55.996952,0.021654766,0.021912888,44.0,40.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1985.0,70
219.0,1.9190720649455186,0.3109661084005256,0.0,2.2300382,3.7947325705999377,7.797273269781767,58.11331378935562,6.688276300078449,0.17992957774184054,0.5881440194114216,72.59886,2.5230388672998885,1.3562077572551332,4.599575411283881,0.9333077795991738,10.239375,3.8792465,5.179813139470273,15.4191885,2.5873897397961314,0.04540394468656866,32.16653283278231,0.0,34.799328,0.0,4.127509614578731,21.83609089923708,5.10940778637,1.5649223358173188,0.7406825627623168,0.0,0.8272454582874196,39.21702280045,39.217022,111.81589,114.04592,117.78149,50.218513,47.58572,0.021654766,0.01220632,44.0,40.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1993.0,35
220.0,3.162513262087326,0.6674181005309205,0.9964455857716357,4.826377,1.8514106815729476,7.602321461372165,58.12133496467236,4.077277021812631,0.48005269222751246,0.7321005287386606,69.800934,2.4638326825040435,1.3131081045341775,3.1727414737216297,1.1394364688077625,11.24531,3.7769408,3.9284753926581044,15.173785,3.0866978896619135,0.19736318627184404,36.562515453470596,0.2831687123350582,40.129745,0.25667325707007116,2.5628969485240507,17.145058597630943,6.670078945423685,1.3498534367817467,1.075312053751441,0.3039391173507353,3.156190925360192,36.675033917136446,36.675034,106.47597,111.302345,112.69647,55.30353,51.7363,0.021654766,0.020851448,44.0,40.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2003.0,324
221.0,0.0972238868684849,0.19517060473916323,0.0,0.2923945,1.8122670067010442,8.20875875126416,59.53321316231205,9.923581325690707,0.2672256374026166,0.817648734330131,77.66555,10.922570049990922,8.60512217315355,1.1795638953274317,2.021960462461151,23.06151,19.527693,5.887902027158314,28.949411,2.2208683831782277,2.905259524619506,20.322726909544215,0.0,25.448854,0.0,1.126633360687152,15.286329742006068,10.167418973037982,3.034441368768661,0.04879265118479081,1.7013433988352362,0.33229269260724464,33.07893744603929,33.078938,110.74449,111.03689,113.60173,54.398266,49.272137,0.010737982,0.019047294,45.0,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1965.0,35
222.0,1.6764917534353336,0.0,0.0,1.6764917,1.128451873397788,7.946166709934131,63.98139296094328,6.940818360803481,0.3358929795616574,0.43485152828438534,78.86838,14.807462347298399,13.396066851262658,1.958711504801734,0.5598216478566913,31.376526,28.20353,6.7079069146959664,38.084435,0.6124255579303437,1.1616052655728193,10.342116212701402,0.0,12.116147,0.24542369353933088,1.5427223063432967,14.45297122605815,8.720723801771271,3.922531209022198,0.0,3.081073632991291,0.654463182771549,35.76439392283345,35.764393,114.632774,116.309265,117.799416,50.20058,48.426548,0.010737982,0.013888084,45.0,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1975.0,21
223.0,3.2255404275345025,0.14497489096348984,0.30450188798898803,3.675017,1.8428031512647411,11.054648661215504,56.94209005738969,9.796923998215174,0.19501648491094126,0.41884844528642534,77.79366,9.348093149104045,7.565998496795562,0.16623159580212304,2.4081993096261747,20.196175,16.914091,8.573224435700702,28.7694,1.7795754240270671,0.36488041535632604,17.70708811982202,0.0,19.851543,0.47670695130723967,0.5207586907681631,19.10605051446553,7.712915669554316,4.815511030355802,0.3711279493124221,0.4516861665109208,0.70765301058835,35.684654405626965,35.684654,113.47832,117.153336,119.37906,48.620945,46.476486,0.010737982,0.009091794,45.0,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1985.0,29
224.0,1.5474803996080286,0.0,1.1240683584772573,2.6715488,1.8442676227204904,6.917937738524951,58.271857967006866,9.990685495333784,0.0,0.40638025817076107,75.18048,7.965171185227047,8.860378112433095,1.60138321752707,0.7222387203412088,19.527617,16.82555,4.478748651901964,24.006365,1.7586688197128795,0.0,22.34629638091254,0.0,24.104965,1.4662279609637072,0.274650824060044,27.627409226920356,6.514523230412628,0.3889613375800883,0.5100665286372397,0.06845147548385476,0.37844448709239575,38.69820908049483,38.698208,113.87869,116.55024,119.88867,48.11133,46.35266,0.010737982,0.005752076,45.0,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1993.0,38
225.0,2.2473037969193457,0.04508497159154378,0.4591498735375377,2.7515385,2.0904292993961264,5.4885508754819075,65.93011542317414,5.208458955483196,0.6973313104506238,3.28486888122731,76.62713,5.7137276188347546,9.00832738692103,0.6306459702019896,0.853401053493838,17.73932,14.7220545,5.634659543641237,23.37398,1.066627355284486,0.07475238152898106,13.476078154935564,0.0,14.617457,0.29322962941206115,0.25733479807828613,24.799929834464717,10.12723220017628,0.9421790094841287,2.3808519034215423,0.0,1.5332182953044782,43.77988405448162,43.779884,120.40701,123.15855,130.00856,37.991436,36.85006,0.010737982,0.005910662,45.0,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2003.0,70
226.0,0.0,0.0,0.0,0.0,0.24571654189153241,7.481240247219945,59.358701417956816,5.9426854235801505,0.3685748128372986,0.0,72.78263,1.327427258446971,0.2494115224898109,2.909337500066038,0.24662995699944315,5.4044313,1.5768387,4.94720523397383,10.351637,3.247921547602985,6.235090527779979,37.608025793086554,0.0,47.091038,0.0,1.8290177862857822,20.45171429953429,6.379092523792474,5.824385280806753,0.9837795826740404,0.7398898709983295,0.6716252100400256,37.832032678144444,37.83203,110.61466,110.61466,110.55733,57.442673,47.959663,0.0076499893,0.0075365375,46.0,40.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1965.0,14
